,LSOA11CD,SEC1_chg,SEC2_chg,SEC3_chg,SEC4_chg,SEC5_chg,SEC6_chg,SEC7_chg,hseP_chg,inc_chg,owned_chg,socRent_chg,pteRent_chg,inc_01,hseP_01
2107,E01002157,2.39,0.4,2.23,2.66,0.26,0.67,1.72,89.56043956,36.6359447,-12.100000000000001,1.07,6.34,30.38,182.0
2108,E01002158,2.63,2.59,3.04,1.22,0.58,-0.65,1.52,99.5,38.25069295,-4.0600000000000005,-0.8200000000000001,3.86,32.47,200.0
2109,E01002159,2.81,-1.83,0.28,2.99,0.39,2.11,0.2,85.05338078,36.36043647,-5.98,-0.61,5.7700000000000005,28.41,140.5
2110,E01002160,-3.02,-2.64,1.1,4.5,-0.72,1.02,1.37,112.6086957,28.63994519,-12.469999999999999,-1.07,12.04,29.19,115.0
2111,E01002161,0.57,0.96,0.42,3.99,-0.04,1.62,1.51,110.6164384,34.28165007,-17.06,2.15,8.899999999999999,28.12,146.0
2112,E01002162,1.8,-1.84,3.41,2.32,-1.48,2.73,1.84,87.2659176,32.53485878,-12.68,3.08,9.1,27.97,133.5
2113,E01002163,-1.05,1.46,2.6,3.62,-1.4,0.25,1.67,128.5428571,32.40406691,-7.1899999999999995,1.6400000000000001,4.43,30.49,175.0
2114,E01002164,-3.04,1.32,0.68,3.7,-1.03,2.14,-0.01,77.47179193,32.84477015,-11.53,0.37,10.34,30.02,130.725
2115,E01002165,0.07,-2.11,-1.04,9.75,-0.32,1.15,2.03,115.8273381,31.50123052,-20.15,-1.25,19.97,24.38,139.0
2116,E01002166,0.0,-0.18,-3.38,8.33,-0.88,3.9,1.32,104.620462,33.29238329,-11.67,1.22,8.17,24.42,151.5
2117,E01002167,1.29,-2.11,0.48,8.5,-2.01,2.46,1.79,91.32976132,32.5697626,-9.049999999999999,2.29,6.51,24.01,153.975
2118,E01002168,0.35,2.51,2.36,3.42,-0.51,3.29,0.47,121.0300429,38.75110717,-3.5599999999999996,-3.58,3.6200000000000006,22.58,116.5
2119,E01002169,0.26,-0.89,2.89,5.04,-0.82,-0.35,4.08,37.72580645,34.12008282,-8.739999999999998,-2.08,9.7,24.15,155.0
2120,E01002170,0.69,0.36,5.88,3.73,-0.8,2.8,0.13,125.0,35.40467971,-7.1899999999999995,-0.52,5.26,26.07,140.0
2121,E01002171,2.21,-1.11,1.84,4.97,-0.36,2.91,1.89,104.9689441,33.54765507,-15.33,-0.98,12.39,26.44,161.0
2122,E01002172,1.69,-3.37,1.56,4.75,-0.78,-0.11,3.51,117.5585869,33.52898019,-2.39,1.17,6.220000000000001,27.26,142.95
2123,E01002173,0.81,-0.25,2.75,4.28,-1.11,4.21,1.18,120.5882353,32.72350708,-4.68,-0.4,4.36,28.97,170.0
2124,E01002174,3.4,-2.08,2.95,3.34,-0.67,0.88,2.81,68.30601093,31.27159641,-6.1499999999999995,-0.23,6.84,28.94,183.0
2125,E01002175,1.57,-2.83,2.69,4.05,0.94,1.19,2.7,80.0,32.92978208,-2.049999999999999,-1.47,1.5399999999999996,28.91,200.0
2126,E01002176,2.02,-2.63,1.65,2.71,0.52,2.99,0.89,114.2251131,32.38359972,-10.100000000000001,-0.78,11.01,28.78,176.8
2127,E01002177,-0.81,-0.54,2.0,2.52,-2.02,2.99,1.58,78.65853659,33.47778982,-2.4899999999999998,-4.0,5.36,27.69,164.0
2128,E01002178,1.17,-2.2,2.69,2.66,-2.14,2.7,3.61,97.6744186,33.47368421,-4.43,0.67,2.35,28.5,172.0
2129,E01002179,-0.49,-3.58,-0.97,3.11,0.06,2.8,1.26,75.70850202,35.43209877,-16.43,6.03,8.82,24.3,123.5
2130,E01002180,-1.12,0.77,0.16,4.15,-1.6,1.77,2.19,58.8277512,34.62192014,-15.55,1.8299999999999996,11.62,23.54,104.5
2131,E01002181,1.4,-5.52,2.49,2.94,0.68,1.51,1.02,88.0,38.13714705,-13.440000000000001,-0.7100000000000001,14.299999999999999,27.27,125.0
2132,E01002182,1.02,-2.81,1.75,2.65,-0.27,1.98,1.28,63.70106762,38.96538891,-19.07,0.24999999999999997,18.189999999999998,26.87,140.5
2133,E01002183,-0.17,-1.99,2.68,6.65,-1.52,2.05,1.94,83.57142857,36.53767821,-15.74,-0.38,13.489999999999998,24.55,140.0
2134,E01002184,-2.17,-3.8,2.1,4.97,0.25,3.32,3.22,152.7664975,35.17156863,-9.9,0.63,11.51,24.48,98.5
2135,E01002185,-2.03,1.43,1.5,5.08,0.54,1.16,1.08,104.9180328,39.01734104,-1.39,1.87,-1.38,24.22,122.0
2136,E01002186,2.88,-0.04,2.63,4.39,-0.74,3.54,0.39,77.63157895,39.38181818,-7.57,1.94,3.88,27.5,133.0
2137,E01002187,4.85,4.32,1.36,2.86,-1.39,1.52,0.25,70.58823529,41.72958133,-5.19,-0.87,3.44,29.14,170.0
2138,E01002188,6.54,2.6,4.33,0.87,0.34,1.24,-0.8,123.7732657,46.06253619,0.24,-0.16,-0.86,34.54,295.5
2139,E01002189,-0.39,3.29,2.26,3.13,1.13,0.3,0.62,152.92397659999997,50.41454082,-7.57,0.65,6.11,31.36,171.0
2140,E01002190,6.13,4.22,4.33,3.28,-0.7,0.88,0.03,86.20689655,41.01281651,-3.42,1.77,0.53,31.99,290.0
2141,E01002191,2.16,-2.35,3.47,2.04,-0.7,2.85,0.29,56.00312006,40.9202454,-7.12,0.09999999999999987,6.73,32.6,249.995
2142,E01002192,6.15,1.9,4.22,2.26,0.53,2.68,1.28,109.5933264,47.87430684,0.1900000000000004,-1.6600000000000001,0.6800000000000002,32.46,239.75
2143,E01002193,4.19,3.11,2.37,2.91,0.95,1.55,-0.7,226.9055944,46.41009056,-6.2,-0.6200000000000001,5.4,30.92,143.0
2144,E01002194,4.7,3.52,3.28,3.1,-0.44,-0.5,0.7,225.78125,47.14932127,-2.15,-0.76,2.2800000000000002,33.15,160.0
2145,E01002195,3.49,-1.95,3.84,0.45,-0.53,1.66,2.42,59.90453461,47.1042471,-3.32,-0.6399999999999999,2.9799999999999995,31.08,209.5
2146,E01002196,5.48,3.37,3.04,1.26,-1.74,2.02,-0.03,98.31460674,46.98315467,0.78,-0.85,-0.42,32.65,222.5
2147,E01002197,4.82,-0.25,0.8,4.95,0.78,2.08,1.49,83.56164384,38.37471783,-6.88,-0.41000000000000003,6.329999999999999,26.58,182.5
2148,E01002198,0.83,-0.91,0.26,7.91,-1.25,0.58,1.35,96.55172414,36.90140845,-17.74,-1.56,17.72,24.85,145.0
2149,E01002199,1.51,-0.02,0.76,4.14,-0.82,2.4,1.05,95.3521624,35.43453935,-8.17,-0.030000000000000027,6.6899999999999995,26.81,169.95
2150,E01002200,-0.27,-0.04,1.56,7.81,-0.94,2.01,1.5,88.81118881,36.49459784,-10.419999999999998,-0.63,8.9,24.99,143.0
2151,E01002201,2.73,-1.35,2.54,4.2,-0.12,-0.14,0.9,108.4576687,37.45794393,-8.469999999999999,0.58,6.51,26.75,163.0
2152,E01002202,0.03,-5.25,-4.76,8.51,-0.79,4.4,1.29,113.5869565,29.69847171,-18.73,-5.99,22.96,24.21,92.0
2153,E01002203,0.23,-1.64,-3.15,6.38,0.07,5.03,0.81,96.84210526,36.77095404,-8.52,0.24999999999999997,7.930000000000001,25.89,142.5
2154,E01002204,1.09,-2.65,0.7,3.88,-1.38,3.65,0.94,123.2142857,33.811626200000006,-11.73,-5.58,15.59,27.18,112.0
2155,E01002206,-0.44,-2.0,2.2,3.03,-0.95,4.14,0.86,96.55172414,32.08480565,-8.09,-2.14,9.99,28.3,145.0
2156,E01002207,0.69,-2.88,2.14,2.07,-0.67,1.14,2.17,85.57377049,31.92159608,-8.739999999999998,0.92,7.43,28.57,152.5
2157,E01002208,4.82,3.33,3.83,2.05,0.0,-0.59,0.8,79.59183673,42.73832374,-1.8,-0.76,2.94,31.26,245.0
2158,E01002209,4.68,1.98,0.7,0.8,-0.72,-1.45,0.21,92.5,44.17409184,-6.73,-1.22,6.109999999999999,29.18,200.0
2159,E01002210,2.36,-0.41,3.61,0.62,0.19,2.54,2.67,99.68454259,34.6483705,-6.1,-2.34,8.43,29.15,158.5
2160,E01002211,-0.21,-3.14,1.28,4.52,-0.4,0.91,2.51,128.51239669999998,36.0738255,-11.59,6.04,5.140000000000001,23.84,121.0
2161,E01002212,0.31,0.12,0.2,3.76,-1.34,1.76,2.49,121.2689095,42.30103806,-12.85,-2.29,12.2,23.12,110.725
2162,E01002213,3.45,-0.05,-1.56,2.79,-1.95,3.75,1.13,49.15254237,33.90183028,-19.8,-0.7400000000000002,16.580000000000002,24.04,118.0
2163,E01002214,-0.47,-2.43,-2.38,6.51,-2.11,0.7,1.69,109.7177563,34.09183259,-13.43,0.20999999999999996,13.07,24.61,139.95
2164,E01002215,2.09,-2.98,-1.25,2.52,-0.24,1.27,5.35,88.52815872,33.36256028,-6.640000000000001,3.4799999999999995,1.79,22.81,128.628
2165,E01002216,1.16,-1.03,-0.15,2.82,-1.04,2.4,1.12,92.07278481,36.34975181,-13.54,2.21,10.91,26.19,158.0
2166,E01002217,1.47,1.91,0.38,2.73,-1.47,2.9,2.86,98.1450253,48.09354347,-0.30999999999999994,3.549999999999997,-4.73,19.67,88.95
2167,E01002218,0.96,-2.29,1.88,4.01,-1.26,3.93,1.75,192.6829268,34.89278752,-7.66,-2.23,8.55,25.65,102.5
2168,E01002219,0.33,-1.91,-2.71,3.68,0.23,3.45,5.59,89.39393939,33.33333333,-13.57,-0.35000000000000003,12.61,25.32,132.0
2169,E01002220,1.15,-4.58,1.16,1.35,1.42,3.58,2.87,126.2798635,36.74540682,-8.530000000000001,0.7,6.79,26.67,146.5
2170,E01002221,-2.21,-4.31,3.65,3.9,-2.27,2.41,3.59,108.91608390000002,35.96287703,-6.59,-1.4700000000000002,7.6899999999999995,25.86,143.0
2171,E01002222,-2.48,-1.66,2.53,2.04,-0.5,1.21,2.79,99.37888199,36.00746269,-9.5,-0.77,10.22,26.8,152.95
2172,E01002223,0.84,-1.31,1.16,2.1,-1.78,1.58,2.56,102.5316456,37.60617761,-8.26,0.97,7.31,25.9,138.25
2173,E01002224,-0.62,-0.79,2.1,4.43,-0.66,1.86,0.49,71.23287671,35.34979424,-4.76,2.19,0.5300000000000002,24.3,146.0
2174,E01002225,3.46,1.07,5.21,6.57,-0.07,2.12,0.41,78.37837838,33.96796615,-2.0,-0.66,0.5800000000000001,33.09,277.5
2175,E01002226,5.11,0.2,2.44,4.33,0.01,2.22,2.23,68.88888889,32.71123176,-8.84,-0.030000000000000027,7.279999999999999,29.47,225.0
2176,E01002227,-0.56,2.62,4.4,2.06,-3.03,1.48,0.42,66.66666667,34.87794787,-6.29,6.35,-1.3499999999999996,24.17,147.0
2177,E01002228,4.54,-6.22,2.59,4.07,-1.17,1.07,-0.25,32.83018868,23.32613391,0.8699999999999999,1.6600000000000001,-5.89,32.41,265.0
2178,E01002229,4.71,2.83,0.91,4.83,0.83,3.67,1.41,91.17647059,36.65075285,-8.36,-0.029999999999999916,6.58,27.23,170.0
2179,E01002230,-1.76,-1.31,4.11,7.43,-0.02,1.61,1.54,67.75,30.97844113,-4.5,0.45999999999999996,3.8599999999999994,30.15,200.0
2180,E01002231,-2.24,-4.14,1.42,0.79,0.97,4.8,1.08,83.31481481,28.83365201,-9.37,1.1300000000000001,8.66,26.15,135.0
2181,E01002232,-0.65,-3.61,2.17,3.75,1.02,3.24,1.81,157.2815534,33.38645418,-13.24,2.87,8.93,25.1,103.0
2182,E01002233,-1.31,-5.12,0.69,2.49,0.83,0.54,1.78,117.2949002,32.94314381,-13.56,-1.0799999999999998,14.73,23.92,112.75
2183,E01002234,-0.31,-2.17,1.52,1.53,-1.72,4.12,1.5,90.87301587,31.83673469,-17.330000000000002,2.55,12.870000000000001,24.5,126.0
2184,E01002235,-0.91,-1.23,1.97,4.2,-1.84,4.45,2.08,72.125,32.23712678,-8.16,-0.020000000000000018,7.210000000000001,23.11,140.0
2185,E01002236,-1.69,0.21,-2.16,4.38,-0.64,0.61,1.56,151.04166669999995,34.99788405,-14.28,0.94,11.01,23.63,96.0
2186,E01002237,-2.66,-1.9,1.12,3.34,-0.17,2.6,2.62,99.43381079,34.19051068,-8.62,-3.2199999999999998,11.21,27.61,118.335
2187,E01002238,-0.96,-1.4,1.89,5.12,-0.15,-0.33,0.06,118.57212549999998,34.3537415,-9.700000000000001,0.55,8.67,29.4,153.725
2188,E01002239,2.13,0.56,4.52,3.44,-1.53,1.7,1.16,89.8162097,37.55578441,-8.48,-1.29,9.16,29.13,165.95
2189,E01002240,2.73,-2.27,2.3,2.41,0.86,1.2,2.52,89.0625,36.65092626,-5.06,-1.44,3.99,27.53,160.0
2190,E01002241,2.32,-5.01,4.11,2.18,0.32,3.45,0.66,83.69905956,37.55426918,0.29000000000000004,-6.720000000000001,5.72,27.64,159.5
2191,E01002242,3.62,0.55,2.37,1.24,0.39,0.57,2.59,140.13157890000002,41.32062628,-7.42,-0.67,7.45,29.38,152.0
2192,E01002243,1.58,-0.46,4.35,2.07,0.48,-0.9,0.65,137.22222219999998,35.80944691,-8.1,-4.85,9.059999999999999,24.77,90.0
2193,E01002244,1.06,0.52,4.06,2.46,-0.97,0.58,3.12,91.96428571,35.03787879,-17.04,7.370000000000001,8.59,26.4,112.0
2194,E01002245,1.09,0.01,3.93,2.59,-1.42,2.04,2.37,101.4722359,35.31018338,-5.630000000000001,-0.6600000000000001,4.7299999999999995,25.63,101.75
2195,E01002246,3.18,-0.73,6.47,0.91,-0.72,1.69,2.5,138.33333330000002,41.23185563,-6.76,-0.9400000000000001,6.46,25.49,90.0
2196,E01002247,3.04,-1.78,1.53,2.95,-0.85,2.46,0.31,101.969697,36.20885358,-12.65,2.39,8.82,26.43,99.0
2197,E01002248,1.0,0.01,4.04,1.02,3.14,3.23,1.67,106.52173909999998,36.43595863,-3.21,-1.13,4.5,25.14,92.0
2198,E01002249,0.63,3.78,2.19,1.9,-0.67,0.8,1.83,76.78571429,35.70629892,-31.06,20.009999999999998,10.540000000000001,26.83,112.0
2199,E01002250,1.02,0.07,2.08,2.1,-0.22,1.11,2.01,170.50359709999995,41.57480315,-4.87,0.8700000000000001,3.39,25.4,69.5
2200,E01002251,0.04,3.48,4.1,4.28,-3.43,1.51,1.19,82.72453952,41.03204328,-1.23,-0.6200000000000001,1.08,24.03,115.748
2201,E01002252,2.98,0.05,6.74,3.64,0.05,4.88,4.0,88.52459016,36.73541963,-1.54,-0.85,1.7599999999999998,28.12,122.0
2202,E01002253,6.09,3.87,8.3,2.29,0.08,1.56,2.42,75.0,46.56169666,-0.96,0.32,0.0,31.12,200.0
2203,E01002254,3.49,0.52,7.36,1.67,1.4,2.99,1.99,137.7358491,44.88163788,-1.08,-0.79,1.24,31.26,185.5
2204,E01002255,3.07,1.85,6.32,0.81,0.4,3.09,0.45,102.173913,38.75833041,-1.5999999999999996,-1.73,3.03,28.51,115.0
2205,E01002256,2.36,4.77,10.04,3.92,-0.59,1.18,1.63,112.6086957,39.04157858,-5.21,0.67,4.07,28.38,115.0
2206,E01002257,3.9,1.44,6.82,3.97,0.49,2.0,1.19,130.2941176,44.27639383,-3.68,-0.9700000000000001,3.89,33.72,170.0
2207,E01002258,5.04,4.54,6.43,2.82,-1.0,5.02,2.46,103.4482759,41.32295720000001,-1.67,-3.36,3.1500000000000004,25.7,87.0
2208,E01002259,0.58,4.82,6.33,3.21,0.86,3.27,2.99,48.42300557,35.36798047,-2.58,0.74,1.04,28.67,134.75
2209,E01002260,-0.02,-0.81,2.41,3.85,-0.59,1.59,2.35,97.07562298,31.98529412,-5.9,1.13,3.34,27.2,110.998
2210,E01002261,-0.59,0.06,4.42,3.12,0.73,2.52,2.43,106.185567,34.22053232,-5.42,0.73,4.25,26.3,97.0
2211,E01002262,1.75,0.83,4.34,3.92,0.91,2.63,2.17,71.78708359999997,34.75009839,-1.8399999999999999,-1.98,2.22,25.41,120.498
2212,E01002263,3.44,1.06,6.43,1.68,-1.13,-0.54,1.01,91.63500644,38.10919751,-3.5199999999999996,-0.26,3.59,27.29,119.498
2213,E01002264,3.32,1.52,6.26,1.57,0.9,4.83,4.3,164.56377949999995,41.22137405,0.49,-3.45,2.9700000000000006,22.27,63.5
2214,E01002265,1.44,0.08,4.77,2.06,-1.91,2.06,1.89,122.04778600000002,40.09590557,-5.130000000000001,0.57,4.1,27.11,92.998
2215,E01002266,1.89,0.89,5.21,5.34,2.22,5.93,4.38,75.0,34.62770216,-3.67,0.2799999999999999,2.3899999999999997,24.98,120.0
2216,E01002267,-0.54,2.44,5.73,2.45,2.89,3.85,1.98,94.17475728,39.09014322,-0.10000000000000053,-3.5300000000000002,2.27,23.74,103.0
2217,E01002268,4.79,1.6,3.65,5.41,-0.71,2.66,1.83,117.2284644,42.93865906,1.9100000000000001,-2.38,-0.51,28.04,133.5
2218,E01002269,3.24,-0.98,6.07,3.8,0.77,2.75,2.1,92.30769231,36.8566494,-4.43,0.81,3.0300000000000002,28.95,130.0
2219,E01002270,5.07,-1.0,5.15,1.41,2.41,2.01,3.29,116.6887417,32.78822567,-3.54,0.56,2.2,36.69,377.5
2220,E01002271,4.66,1.57,5.51,6.26,0.72,-0.95,1.91,111.8644068,37.71557817,-1.4300000000000002,0.38,-0.32,35.37,295.0
2221,E01002272,2.4,1.04,4.55,5.02,-1.1,0.89,1.11,127.7777778,38.61486486,-1.3900000000000006,0.13,0.51,29.6,135.0
2222,E01002273,5.08,-2.95,4.94,1.21,1.56,1.72,3.34,40.35087719,39.00184843,1.4699999999999989,-1.04,-0.22999999999999998,32.46,285.0
2223,E01002274,2.29,-0.15,6.2,2.55,-0.35,2.13,1.89,103.7037037,37.22700199,-4.84,-1.53,5.5,30.22,135.0
2224,E01002275,1.39,6.07,5.28,4.18,0.74,4.99,0.49,80.0,38.79950495,-2.49,0.15,1.76,32.32,240.0
2225,E01002276,-0.08,1.6,5.43,2.5,-1.94,4.11,3.91,2.53164557,41.41280353,-1.73,-1.81,2.1900000000000004,22.65,158.0
2226,E01002277,-0.17,0.16,4.42,3.14,0.53,1.17,3.3,120.2380952,43.12181566,-2.38,0.3599999999999999,0.56,21.59,84.0
2227,E01002278,0.77,1.21,3.03,3.29,0.06,3.24,0.33,108.3832335,43.42359768,3.2,-2.66,-1.95,20.68,83.5
2228,E01002279,0.85,0.78,3.55,2.3,-1.78,1.58,4.92,97.14285714,46.08859566,-7.859999999999999,3.9799999999999995,3.0700000000000003,21.22,87.5
2229,E01002280,0.53,2.28,-0.81,2.69,-2.07,3.04,1.64,91.91919192,41.26903553,-0.6500000000000001,-1.4100000000000001,1.37,19.7,74.25
2230,E01002281,0.85,0.29,3.43,1.58,-0.4,3.86,4.66,124.3697479,44.40594059,-6.5,3.56,1.37,20.2,59.5
2231,E01002282,0.05,-2.61,-0.42,4.46,-2.41,6.45,4.43,126.2131369,35.73515093,-3.26,0.74,1.59,20.54,72.498
2232,E01002283,2.74,-1.87,6.92,3.61,0.57,1.99,2.01,100.0,44.30138293,-4.49,1.6600000000000001,1.17,20.97,86.0
2233,E01002284,1.75,1.62,4.24,3.29,-0.21,1.99,3.92,103.6975309,43.70829361,-5.69,2.36,1.36,20.98,81.0
2234,E01002285,-0.98,0.34,7.95,2.9,3.46,3.19,3.36,71.23287671,36.77800974,-2.0700000000000003,0.37,1.71,28.74,146.0
2235,E01002286,2.29,-0.87,6.84,2.47,1.29,0.98,2.06,81.02850469,43.97739315,-2.08,-0.17000000000000004,1.76,28.31,136.995
2236,E01002287,2.4,-1.07,4.61,3.42,-0.7,3.93,1.45,100.8928571,38.33272661,-3.459999999999999,0.78,2.0100000000000002,27.47,112.0
2237,E01002288,-1.63,-0.02,7.28,2.48,-1.01,3.8,1.95,37.0336,37.61620186,-4.98,0.98,4.02,30.12,187.5
2238,E01002289,1.74,2.35,5.04,2.48,0.26,2.38,1.99,108.32916670000002,42.36135957,-0.41000000000000014,0.05,-0.76,27.95,120.0
2239,E01002290,0.72,2.21,9.01,2.48,0.89,3.14,1.16,92.30769231,36.95345557,-1.15,-1.15,1.8399999999999999,28.36,130.0
2240,E01002291,-0.67,1.73,3.97,3.68,-0.99,2.62,3.34,125.6578947,40.54844607,-10.7,0.21999999999999997,9.2,27.35,76.0
2241,E01002292,1.35,0.18,6.19,2.18,0.55,5.18,2.55,100.0033334,38.52583587,0.5700000000000003,-2.81,1.6199999999999999,26.32,119.998
2242,E01002293,-1.09,-2.44,4.54,4.41,-0.51,4.08,3.43,182.9931973,36.13985016,-9.080000000000002,1.4100000000000001,7.33,28.03,73.5
2243,E01002294,1.59,1.27,6.73,2.96,0.19,1.22,3.03,93.6,43.15367808,-2.16,-0.7899999999999999,1.6800000000000002,27.46,125.0
2244,E01002295,0.86,-2.14,3.65,2.83,-0.22,1.58,1.61,112.2641509,34.68531469,-9.14,1.2899999999999998,6.5200000000000005,28.6,106.0
2245,E01002296,2.52,-1.62,4.06,5.3,1.9,2.05,1.49,92.91338583,38.29553767,-3.6900000000000004,1.3399999999999999,1.6400000000000001,27.34,127.0
2246,E01002297,2.42,0.42,2.87,1.7,-1.6,2.72,2.5,110.1627444,43.173258,1.94,-3.9199999999999995,1.8200000000000003,21.24,85.41
2247,E01002298,2.83,2.69,3.27,2.33,-0.31,4.63,2.2,89.59123297,41.79216867,-2.55,0.12000000000000002,1.05,26.56,119.995
2248,E01002299,1.87,-0.33,4.19,3.1,1.17,-0.4,-0.53,34.44357707,46.59140252,-4.11,1.3399999999999999,2.23,23.03,138.348
2249,E01002300,2.44,3.63,5.65,2.19,0.24,2.41,2.04,49.66887417,43.66515837,-2.87,-2.3899999999999997,5.289999999999999,26.52,151.0
2250,E01002301,0.58,1.83,5.38,3.95,0.75,2.77,2.35,75.78125,34.48540707,-6.67,3.58,1.81,26.04,128.0
2251,E01002302,1.98,1.15,4.87,2.3,-0.28,3.05,1.37,90.16393443,36.07692308,-2.9899999999999998,0.23000000000000004,2.46,26.0,122.0
2252,E01002303,0.76,4.41,4.29,4.94,1.33,2.16,2.22,71.89189189,42.0043573,-4.8100000000000005,-1.4400000000000004,4.51,22.95,92.5
2253,E01002304,3.2,-1.27,4.59,4.19,0.0,2.78,1.66,105.2269437,33.7677271,-5.3,2.9499999999999997,0.44999999999999996,26.09,133.998
2254,E01002305,0.13,2.39,4.58,5.06,-2.27,3.35,1.44,107.1409524,36.66797952,-3.3000000000000007,0.82,0.98,25.39,105.0
2255,E01002306,-0.01,0.99,4.42,3.22,-1.77,4.31,0.43,116.374269,39.45398503,1.99,1.3900000000000001,-4.65,22.71,85.5
2256,E01002307,0.6,0.89,5.04,3.52,-1.42,1.62,0.22,65.21739129999999,36.40856672,-6.12,0.6400000000000001,4.069999999999999,24.28,115.0
2257,E01002308,2.97,-0.86,3.43,5.07,-1.58,2.55,4.57,106.3673885,37.18905473,-3.5799999999999996,-4.12,6.07,24.12,109.998
2258,E01002309,0.75,0.4,4.69,2.54,0.43,2.74,2.22,134.0659341,43.07349666,-4.330000000000001,0.48,3.71,22.45,91.0
2259,E01002310,0.99,0.44,2.69,3.9,-0.83,3.41,1.39,157.35294119999998,40.66037736,-6.22,1.62,3.6700000000000004,21.2,68.0
2260,E01002311,-0.13,0.8,3.07,3.3,2.66,2.92,0.82,117.0587506,40.94594595,-4.46,0.8299999999999998,2.63,22.2,96.748
2261,E01002312,1.67,2.49,5.53,3.98,0.29,6.83,4.79,101.0526316,44.94434137,-1.74,0.7699999999999999,0.029999999999999805,21.56,95.0
2262,E01002313,1.12,0.6,2.43,3.84,-0.43,2.49,4.61,117.5,44.06698565,-3.04,-4.56,5.86,20.9,80.0
2263,E01002314,1.55,3.43,0.67,3.6,-0.99,3.31,0.34,146.8571429,44.61916462,-7.1899999999999995,2.8000000000000003,3.14,20.35,65.625
2264,E01002315,1.49,-0.14,2.77,2.9,-1.83,0.55,0.91,98.79997108,40.31602709,-7.98,3.24,4.75,22.15,82.998
2265,E01002316,-0.2,3.38,2.12,2.49,-1.92,7.88,2.54,124.5833333,36.4844904,-8.75,4.2,4.84,20.31,60.0
2266,E01002317,1.52,1.19,7.37,1.87,0.75,1.56,0.83,102.5063283,39.84863442,-1.46,1.04,-0.13,30.39,159.995
2267,E01002318,1.9,1.32,3.82,2.85,1.28,3.75,2.39,71.1409396,40.62827225,3.4400000000000004,-3.91,0.16000000000000003,28.65,149.0
2268,E01002319,0.66,-1.15,4.22,2.13,-0.65,1.15,3.72,105.2173913,37.23834007,-1.8199999999999994,-0.27,1.3199999999999998,27.23,115.0
2269,E01002320,2.05,1.98,4.68,0.93,-0.04,2.08,0.08,148.0314961,42.6419061,-3.8,0.68,1.4400000000000002,28.54,127.0
2270,E01002321,0.59,0.33,5.31,2.09,1.37,0.81,0.53,43.25068871,31.50639974,-4.719999999999999,1.87,1.5899999999999999,30.47,181.5
2271,E01002322,0.77,1.4,3.53,2.16,-0.95,0.76,1.54,82.70089286,37.94189709,-7.3999999999999995,2.8000000000000003,4.29,28.57,112.0
2272,E01002323,2.12,0.21,4.92,3.58,-0.48,2.18,1.7,94.44753091,38.22695035,-3.96,0.62,3.69,28.2,125.998
2273,E01002324,0.85,-1.72,6.14,2.51,-0.82,3.91,2.52,80.99547511,35.18107908,-3.0500000000000007,-0.20000000000000018,3.0999999999999996,27.06,110.5
2274,E01002325,2.16,-0.04,2.28,5.75,0.22,5.55,3.43,111.7647059,39.08974904,0.7199999999999998,-3.83,2.72,23.51,85.0
2275,E01002326,1.71,-0.54,2.78,5.01,0.32,4.97,2.08,87.15365239,40.97165992,-2.67,-0.8099999999999999,2.5300000000000002,24.7,99.25
2276,E01002327,0.04,1.93,3.81,1.24,-0.8,5.35,1.63,134.9726776,37.49043611,-3.0900000000000003,-0.19,1.9500000000000002,26.14,91.5
2277,E01002328,0.52,1.29,5.35,5.05,0.98,0.71,-0.23,94.41964286,39.20688365,-3.54,0.25,2.38,26.73,112.0
2278,E01002329,1.73,-0.47,2.84,3.54,1.92,2.69,1.89,80.73066827,41.85867896,-3.79,0.51,2.52,26.04,116.195
2279,E01002330,0.84,0.58,1.51,4.21,-1.35,4.07,3.24,84.7639485,39.02630546,-7.2299999999999995,2.05,4.67,25.47,116.5
2280,E01002331,2.12,0.98,6.74,2.52,-0.39,3.13,1.45,91.96428571,43.03492573,-4.42,-0.3,3.37,24.91,112.0
2281,E01002332,0.44,-0.97,6.84,5.02,0.08,4.28,2.84,97.14285714,39.24980665,-2.56,0.040000000000000036,1.9300000000000002,25.86,105.0
2282,E01002333,2.3,1.06,7.81,3.77,0.68,2.16,1.9,62.70358306,36.64310954,-2.33,-0.03,2.37,28.3,153.5
2283,E01002334,2.32,0.96,3.55,6.05,0.52,1.53,2.93,46.34146341,38.96713615,-3.16,0.34,1.9299999999999997,29.82,205.0
2284,E01002335,1.36,0.67,5.95,2.84,0.2,4.67,0.85,93.45794393,41.13029827,-3.3,0.64,1.9700000000000002,25.48,107.0
2285,E01002336,1.92,-3.13,6.32,6.71,-0.21,3.19,1.91,99.57983193,35.80203579999999,0.0,-0.33,0.010000000000000009,28.49,119.0
2286,E01002337,2.41,2.0,9.79,3.37,-0.76,0.84,2.75,56.015,28.22391559,3.8499999999999996,-7.92,3.5,34.12,320.0
2287,E01002338,1.92,-0.57,6.28,2.42,-0.94,4.46,2.54,104.2953527,39.66077228,-6.469999999999999,0.57,5.15,27.71,116.498
2288,E01002339,0.96,0.92,6.97,4.33,-0.96,1.73,1.33,92.92307692,37.8440367,-0.7699999999999996,-1.68,1.3099999999999998,30.52,162.5
2289,E01002340,1.07,-0.71,2.74,2.91,0.8,2.76,1.15,100.4237288,37.42203742,-5.63,0.95,3.5100000000000002,28.86,118.0
